Frame,Visibility,X,Y,theta,l
000000,1,580.875,351.345,45.000000000000576,2.001112190757898
000001,1,580.105,345.605,-11.694093821219756,2.0474984737478987
000002,1,591.5999999999999,343.48,-25.89364699422799,2.289890827091984
000003,1,603.215,341.005,-25.149868648720233,2.082414464029663
000004,1,625.61,338.29499999999996,-11.671080175960205,2.644678619416764
000005,1,636.275,339.26,4.159642293712761,2.4815368222132257
000006,1,648.7750000000001,340.71500000000003,7.337436533269143,1.8400679335285293
000007,1,659.8,342.895,11.07586114090657,2.16023725548839
000008,1,675.24,347.78499999999997,24.990306111325495,1.952824876941085
000009,1,690.685,354.505,28.94001269283959,2.4282195123176216
000010,1,701.47,359.715,25.428584236131858,2.480287281747829
000011,1,709.725,357.685,-57.9764218800127,1.6689667462235553
000012,1,727.28,348.96500000000003,-38.44672575894065,1.8897155870659514
000013,1,734.3050000000001,347.015,-19.67581859805228,0.87615637873611
000014,1,732.535,344.895,-175.95551442581936,2.4811791551599223
000015,1,717.27,341.48,-157.76500910751173,1.717731061604263
000016,1,690.3299999999999,339.59,178.67292200912584,2.590694887477078
000017,1,676.3050000000001,339.945,176.14196421818772,2.600894077043479
000018,1,663.2750000000001,340.885,171.8698976458436,2.085965004500315
000019,1,650.425,344.13,155.524696081997,2.26888188321913
000020,1,624.02,350.675,156.39676383454804,2.5099850597165
000021,1,611.0550000000001,355.825,154.60408815082891,2.7397536385594705
000022,1,599.2,361.695,162.11369440294013,3.467596429805532
000023,1,588.71,359.515,-145.09497275719792,2.1582689823096586
000024,1,570.38,352.5,-169.00913380339372,2.4652180430947337
000025,1,561.125,350.375,-157.63423920250906,2.1680982450064303
000026,1,551.815,348.87,-162.08461943669369,1.9180002606881894
000027,1,543.67,349.375,175.30314955103722,2.1371768761616305
000028,1,526.405,351.38,169.91404751693457,2.3411802579041257
000029,1,516.39,354.27,175.98582430458893,1.714205355259435
000030,1,508.96000000000004,358.395,148.39944775123192,2.7004120056020895
000031,1,503.24,360.28,0,0
000032,1,542.675,354.86,-6.275715704108938,5.397344254353255
000033,1,566.665,352.5,-1.3257987198034313,5.186388435125162
000034,1,588.95,351.38,-5.8378854522892665,4.0309056054440076
000035,1,610.9300000000001,352.67999999999995,-4.678450606038373,5.026748452031439
000036,1,655.2,357.065,8.085926742621558,4.585588838960615
000037,1,676.48,361.83500000000004,6.1400243071037215,3.3190397707770947
000038,1,696.985,368.18,23.751729727895253,4.692454048789354
000039,1,717.505,375.78,27.787641369055166,3.667986504882489
000040,1,754.875,393.585,29.87344303970118,4.145871440360903
000041,1,773.915,396.53,-19.08706774656818,4.8623168345964185
000042,1,796.78,390.635,-9.90157209418997,5.14666153928932
000043,1,816.47,387.245,-14.268443937373117,3.590769416155834
000044,1,799.96,376.195,-172.02203373621677,13.581447824145982
000045,1,745.855,369.385,-175.10090754621228,11.065425884257662
000046,1,692.215,365.46500000000003,-177.9939132252661,10.141215410393363
000047,1,643.7049999999999,365.29,179.65502205434686,9.96518063057562
000048,1,556.585,370.385,173.84214922818606,9.369058117014749
000049,1,519.3299999999999,376.375,178.54715763062333,6.902218846139296
000050,1,479.37,365.54999999999995,-162.82091263685348,9.37840604793798
000051,1,442.235,355.825,-166.3481764077557,8.495001471453662
000052,1,472.89,341.185,-9.303594803124387,9.494899946813561
000053,1,510.96500000000003,336.96500000000003,-6.04922964525935,7.8285918273978226
000054,1,548.1,335.28999999999996,-3.0641615529832986,8.792570727608593
000055,1,585.0550000000001,336.17499999999995,3.1990619102737394,7.436588599620134
000056,1,648.89,341.62,4.232585239256396,5.555150763030612
000057,1,681.61,347.75,15.187358900792338,5.191310046606728
000058,1,711.26,354.975,14.180595325878754,5.776004241688213
000059,1,764.7149999999999,372.685,26.835196442551887,5.216804577516812
000060,1,790.06,369.94500000000005,-28.91869065367309,5.118205251843621
000061,1,811.46,363.04999999999995,-19.722277764447206,5.067247773693315
000062,1,832.145,357.24,-17.25652987003853,4.3822625434813975
000063,1,874.3499999999999,350.995,-2.963106223340527,4.5460779799735285
000064,1,894.515,349.2,0.0,4.2450000000000045
000065,1,913.4300000000001,349.495,-0.905461359884159,3.4804345992993073
000066,1,930.995,351.145,5.60674524089493,3.0194453132984487
000067,1,944.145,353.68,7.729591516529818,14.870111801866198
000068,1,879.01,346.275,-176.38792501488373,14.999797498633136
000069,1,814.82,345.43,180.0,14.379999999999995
000070,1,751.87,348.45500000000004,174.41231063776857,13.916124640143195
000071,1,641.115,367.12,167.23817064492505,12.268061175263215
000072,1,588.2950000000001,380.46500000000003,160.80767380728852,11.48323342965732
000073,1,542.145,394.0,177.51847153637428,10.855179639232167
000074,1,491.57,389.54,-173.61808658700352,10.615785416067915
000075,1,395.845,384.82500000000005,-177.9094113748891,9.731477277371607
000076,1,350.695,386.39,177.0414656809323,10.26868662488051
000077,1,314.56,388.87,162.10386707496053,4.0352447261597195
000078,1,352.82,375.61,-15.84233178990833,9.92706401712008
000079,1,437.7,355.095,-9.595294411255667,9.20883407386623
000080,1,476.84000000000003,348.635,-11.958396414356322,9.097429582030305
000081,1,512.315,344.365,-7.492763413912588,7.246878638420822
000082,1,550.815,341.125,-0.3902438568026884,8.07518730432922
000083,1,615.9449999999999,342.895,1.4413581870585563,6.957201305122612
000084,1,646.655,346.31,5.205289294193257,7.164546391782235
000085,1,673.24,350.38,9.81057450731259,6.220972592770358
000086,1,698.935,356.03499999999997,9.881406120350407,5.5066913841253315
000087,1,746.975,370.77,25.399309570776737,3.846833113094481
000088,1,769.255,377.635,-2.715323213906267,4.960569523754345
000089,1,789.71,368.95,-27.827110365287563,4.670042826356092
000090,1,809.395,358.805,-25.94082058113992,4.720619662713787
000091,1,848.535,342.79499999999996,-21.30220571755257,3.729832435914532
000092,1,867.28,337.295,-15.446316367692381,3.548157972807876
000093,1,884.605,332.635,-11.162453315780528,4.571482254149097
000094,1,900.935,329.155,-3.740021984721028,3.6026726190426714
000095,1,932.115,327.45,-3.4975981525023383,2.950495721061117
000096,1,946.385,327.98,8.049061701674303,2.499624971870802
000097,1,901.94,326.33,179.05952448193736,14.621969771545778
000098,1,839.4549999999999,327.625,177.14668597487722,14.162558031655195
000099,1,668.23,352.82,169.01235938434883,10.808131198315476
000100,1,619.835,367.675,157.5812131487101,11.288146437746105
000101,1,571.735,381.94000000000005,177.18661533821134,10.798014863853416
000102,1,472.65,368.5,-174.8978347476418,11.244554237496494
000103,1,425.44,364.49,-177.79946409859087,10.677874320294293
000104,1,380.055,363.78499999999997,177.43254119925504,9.264299757671916
000105,1,337.375,365.525,175.41772849851026,9.57560703036629
000106,1,259.275,375.57500000000005,170.27334549955415,8.730501131092078
000107,1,223.08499999999998,384.235,166.76545690382312,8.233677793064286
000108,1,191.60500000000002,393.47,-18.75149687019491,7.154762399968276
000109,1,218.77,379.085,-25.637801601309995,9.672260594090712
000110,1,296.69500000000005,345.605,-19.642152479581025,8.255377035605347
000111,1,334.725,332.25,-18.424383493977775,8.574516021327396
000112,1,370.61,321.735,-14.24083993624815,8.150461643367207
000113,1,410.585,311.475,-18.434948822921896,4.474622889138259
000114,1,473.3,302.16499999999996,-5.694545023778087,7.105063335396801
000115,1,504.07,299.71,0.0,6.189999999999998
000116,1,535.9,298.805,1.518850397435299,6.602319668116676
000117,1,563.78,299.51,1.5765500551837865,6.542476595296331
000118,1,617.4200000000001,306.015,7.69739514811086,5.711464348133521
000119,1,643.935,312.005,16.196513926079106,4.857803001357738
000120,1,667.575,318.42999999999995,17.277121724865346,5.555675026493189
000121,1,689.26,326.155,26.620651139745217,4.608538271513013
000122,1,731.1800000000001,345.15999999999997,41.05811859760201,4.2172621450415075
000123,1,747.565,355.91999999999996,37.00989149756437,4.502013438451715
000124,1,768.485,350.145,-37.35765432831221,5.051183029746584
000125,1,789.355,338.53499999999997,-33.88227588535547,4.54718044506701
000126,1,828.905,320.28499999999997,-30.77093492512564,3.567190771461494
000127,1,847.5899999999999,313.305,-16.93787583840778,3.4496412856991476
000128,1,867.87,306.405,-17.76228808604205,3.097664442769796
000129,1,883.845,302.54,-19.795431649454127,3.129956069979252
000130,1,917.085,298.275,-5.2887096069821835,3.8513958508571715
000131,1,932.29,297.8,0.0,2.660000000000025
000132,1,935.77,297.765,3.5656223808219294,6.67291727807258
000133,1,881.25,296.445,-178.69099038997106,12.913370009412693
000134,1,764.75,304.5,170.94533816675101,12.708363387942558
000135,1,708.9100000000001,315.71000000000004,167.57405713457254,12.083045973594581
000136,1,657.75,328.2,165.79323388223966,12.223849639127623
000137,1,608.8499999999999,343.65,159.47904098516312,9.556411460375687
000138,1,516.5,367.15,-171.7496127710944,10.104578170314683
000139,1,468.45,358.70000000000005,-170.41383984465568,11.40931636865242
000140,1,422.3,352.9,-175.99582705929052,10.024470060806209
000141,1,378.35,350.1,-176.44214813388194,9.66863485710367
000142,1,293.95000000000005,352.3,175.0032393354286,9.184906096417107
000143,1,255.26000000000002,357.16,174.7421908310453,8.184436449750226
000144,1,221.05,363.65,165.71282771515897,8.306924822098722
000145,1,185.21,372.11,164.6044507460049,7.156814934033163
000146,1,127.25999999999999,393.15999999999997,159.9627898308072,4.523825814506996
000147,1,158.91,375.71000000000004,-27.315607973442358,10.242070103255497
000148,1,199.71,356.76,-23.991691713901243,9.960547173724946
000149,1,238.89999999999998,339.4,-22.56700907787471,8.338465086573196
000150,1,314.05,312.8,-15.94539590092291,8.372126372672609
000151,1,349.55,303.5,-16.880330165523773,7.5764437568030525
000152,1,384.01,295.71000000000004,-11.449337988499984,8.06039701255466
000153,1,416.9,290.15,-7.23024263925151,6.753702688155603
000154,1,481.35,284.75,1.2544516226813465,6.851642138932821
000155,1,511.51,284.16,2.4263358316023673,5.9052942348370525
000156,1,540.3,285.8,4.144623741104274,6.918092222571225
000157,1,568.01,288.90999999999997,11.842076115327531,6.334824385884783
000158,1,619.6,299.95,16.905158098635702,5.330337700371363
000159,1,643.6500000000001,307.25,21.501434324047835,5.320244355290445
000160,1,666.25,315.55,25.23283132320836,4.808846015417862
000161,1,687.56,325.76,28.739795291687972,5.303300858899142
000162,1,726.3499999999999,347.95,32.19573393471329,4.785916840063161
000163,1,744.21,361.01,37.647620640107526,4.420407221060062
000164,1,763.8,354.6,-34.62415507994908,5.103920062069932
000165,1,785.8499999999999,342.35,-27.525225743744187,4.003123780249626
000166,1,824.81,324.56,-22.10944834375151,5.180974811751169
000167,1,843.55,317.4,-19.832129850218223,3.2422985673747036
000168,1,863.01,311.96,-16.574007756908816,4.382065722921141
000169,1,881.01,307.26,-22.328656378019577,3.0269621735330223
000170,1,914.95,303.9,-6.6134604823148715,3.4731109973624403
000171,1,930.46,304.11,0.0,3.25
000172,1,901.26,304.46000000000004,176.96847613954765,16.072492028307202
000173,1,834.01,306.16,176.16894863894333,11.225083518620297
000174,1,706.6,325.1,167.78849162352398,13.710215169719234
000175,1,651.8499999999999,337.7,166.98435723489405,10.21236995021233
000176,1,596.26,355.11,162.38742215707626,9.914761721796488
000177,1,547.95,367.8,-167.99979032811473,10.581233387464772
000178,1,450.25,347.29999999999995,-169.78173567842006,11.837757388965167
000179,1,401.1,340.29999999999995,-175.36453657309733,11.136426715962347
000180,1,355.85,336.8,-177.09407900034665,9.862682190966101
000181,1,313.37,335.39,-177.63533475030985,8.967636254889001
000182,1,237.35,340.565,176.07796412982339,7.236948597302595
000183,1,202.885,346.76,170.08648775923663,7.202542953707392
000184,1,171.53,354.3,165.40162729814702,6.427503403344101
000185,1,140.68,364.56,159.41914067217436,8.10744102661254
000186,1,191.69,329.73,-33.40087992736409,8.792110099401626
000187,1,225.655,310.63,-26.948797019819644,7.678829663431799
000188,1,259.125,293.525,-27.9212157726809,7.463849542963752
000189,1,292.96500000000003,279.58500000000004,-23.490913382876705,7.463554783077562
000190,1,358.405,257.94,-17.4953114675851,6.652745673780111
000191,1,388.765,250.35500000000002,-14.1954864695502,6.544849119727666
000192,1,419.49,244.75,-8.953704627634057,6.296729309728978
000193,1,449.105,241.03,0.0,5.474999999999994
000194,1,507.08,239.265,0.046057690652657905,6.220002009645948
000195,1,534.575,240.085,6.512423029287892,5.5105580479657075
000196,1,560.335,243.38,10.315517067304262,4.802626885361768
000197,1,586.71,248.36,17.4796251717079,6.259017494783001
000198,1,634.985,261.675,12.364454577544246,5.860942756929148
000199,1,658.125,270.99,33.2230380367246,4.763646187533262
000200,1,678.03,280.95500000000004,21.9625611889789,4.291436239768699
000201,1,698.19,291.77,25.194600159278686,4.674719242906435
000202,1,735.14,317.40999999999997,43.68092238449132,4.300348823060762
000203,1,751.685,331.11,37.58570674104034,4.082318581394619
000204,1,767.24,345.04499999999996,43.720146346051514,3.9572496762271645
000205,1,782.295,360.71,34.81929955690629,3.940523442386822
000206,1,803.815,357.33500000000004,-154.52501182113494,3.1735547891914004
000207,1,786.77,350.87,-162.1597956922965,3.655789928319205
000208,1,771.715,346.025,-165.6113884068679,2.957777882127059
000209,1,755.415,342.78,-165.89603105591698,3.0777792318488477
000210,1,723.94,338.3,180.0,2.609999999999957
000211,1,709.755,338.435,-177.3021943666839,2.8681788647153876
000212,1,695.3199999999999,338.945,177.69835385229476,3.1125110441570696
000213,1,680.6,341.65,172.46055486049036,3.429650127928483
000214,1,653.4200000000001,347.87,159.95475057457864,3.9385911186615927
000215,1,639.6,352.15,153.434948822922,2.7950849718747373
000216,1,627.225,357.27,142.5778131195362,2.3861108524123473
000217,1,613.0250000000001,364.87,158.83141757096575,2.3538319821091753
000218,1,593.92,353.42,-153.434948822922,2.23606797749979
000219,1,585.3199999999999,349.82000000000005,-156.80140948635136,2.2847319317591435
000220,1,575.575,345.77,-159.29306330962325,1.5554822403357536
000221,1,565.8,343.55,-159.44395478041685,1.281600561797615
000222,1,549.8199999999999,341.82,164.74488129694123,1.140175425099108
000223,1,541.2249999999999,344.42,157.56038544151295,1.8338552287462502
000224,1,532.77,345.82,156.5014343240475,1.2539936203984243
000225,1,524.17,348.72,147.38075692880776,1.4840822079655738
